Company Names,Cars Names,Engines,Battery Capacity_CC,HorsePower_hp,Total Speed_km/h,Performance(0 - 100 )KM/H,Fuel Types,Seats,Torque_Nm,Cars Prices_USD
Ford,Maverick,2.5L Hybrid ,"2,500 - 2,000 cc",191 - 250 hp,180 km/h,6.5 - 8.0 sec,Hybrid,5,250 - 380 Nm,"$22,000 - $30,000"
Ford,Maverick, 2.0L EcoBoost,"2,500 - 2,000 cc",191 - 250 hp,180 km/h,6.5 - 8.0 sec,Hybrid,5,250 - 380 Nm,"$22,000 - $30,000"
Ford,Maverick,2.5L Hybrid ,"2,500 - 2,000 cc",191 - 250 hp,180 km/h,6.5 - 8.0 sec,Petrol,5,250 - 380 Nm,"$22,000 - $30,000"
Ford,Maverick, 2.0L EcoBoost,"2,500 - 2,000 cc",191 - 250 hp,180 km/h,6.5 - 8.0 sec,Petrol,5,250 - 380 Nm,"$22,000 - $30,000"
Ford,Ranger,2.3L Turbo Inline-4 ,"2,300 - 2,700 cc",270 - 325 hp,180 km/h,6.0 - 7.0 sec,Petrol,5,400 - 540 Nm,"$25,000 - $45,000"
Ford,Ranger, 2.7L V6,"2,300 - 2,700 cc",270 - 325 hp,180 km/h,6.0 - 7.0 sec,Petrol,5,400 - 540 Nm,"$25,000 - $45,000"
Ford,Ranger,2.3L Turbo Inline-4 ,"2,300 - 2,700 cc",270 - 325 hp,180 km/h,6.0 - 7.0 sec,Diesel,5,400 - 540 Nm,"$25,000 - $45,000"
Ford,Ranger, 2.7L V7,"2,300 - 2,700 cc",270 - 325 hp,180 km/h,6.0 - 7.0 sec,Diesel,5,400 - 540 Nm,"$25,000 - $45,000"
Ford,Mustang Mach-E,Electric Motor,Battery (68-98 kWh),290-480 hp,180 km/h,3.5 sec (GT Model),Electric,5,430 Nm (GT Model),"$43,000 - $61,000"
Ford,F-150 Lightning,Electric Motor,Battery (98 kWh),452 hp,180 km/h,4.5 sec,Electric,5,1051 Nm,"$40,000 - $90,000"
Ford,Escape Hybrid,2.5L Inline-4 + Electric,"2,500 cc",200 hp,180 km/h,7.7 sec,Hybrid,5,210 Nm (Electric),"$28,000 - $38,000"
Ford,Explorer Hybrid,3.3L V6 + Electric,"3,300 cc",318 hp,180 km/h,7.5 sec,Hybrid,7,500 Nm,"$50,000 - $55,000"
Ford,Mustang,5.0L V8,"5,000 cc",450 hp,250 km/h,4.3 sec,Petrol,4,530 Nm,"$55,000"
Ford,GT,3.5L Twin-Turbo V6,"3,500 cc",660 hp,348 km/h,3.0 sec,Petrol,2,746 Nm,"$500,000"
Ford,Focus ST,2.3L Turbo Inline-4,"2,300 cc",280 hp,250 km/h,5.7 sec,Petrol,5,420 Nm,"$30,000"
Ford,Fiesta ST,1.5L Turbo Inline-3,"1,500 cc",200 hp,230 km/h,6.5 sec,Petrol,5,290 Nm,"$23,000"
Ford,Bronco Raptor,3.0L Twin-Turbo V6,"3,000 cc",400 hp,220 km/h,5.5 sec,Petrol,4,583 Nm,"$70,000"
Ford,Ranger Raptor,2.7L Twin-Turbo V6,"2,700 cc",392 hp,200 km/h,6.0 sec,Petrol,5,583 Nm,"$45,000"
Ford,F-150 Raptor,3.5L Twin-Turbo V6,"3,500 cc",450 hp,200 km/h,5.0 sec,Petrol,5,691 Nm,"$70,000"
Ford,Puma,Turbocharged Inline-3,"1,000 cc",123 hp,191 km/h,9.6 sec,Petrol,5,200 Nm,"$28,000"
Ford,Territory,Turbocharged Inline-4,"1,500 cc",140 hp,180 km/h,11.0 sec,Petrol,5,225 Nm,"$32,000"
Ford,Everest,Turbocharged Inline-4,"2,000 cc",210 hp,190 km/h,10.5 sec,Diesel,7,500 Nm,"$52,000"
Ford,Flex,Naturally Aspirated V6,"3,500 cc",287 hp,200 km/h,7.9 sec,Petrol,7,345 Nm,"$31,000"
Ford,Transit,EcoBlue Turbo Diesel,"2,000 cc",170 hp,160 km/h,12.0 sec,Diesel,8,405 Nm,"$43,455"
Ford,Transit Connect,Inline-4 Gasoline Engine,"2,000 cc",162 hp,175 km/h,10.5 sec,Petrol,4,200 Nm,"$29,365"
Ford,F-450 Super Duty,Turbocharged V8 Diesel,"6,700 cc",475 hp,165 km/h,8.5 sec,Diesel,4,"1,424 Nm","$61,625"
Ford,F-550 Super Duty,Turbocharged V8 Diesel,"6,700 cc",475 hp,165 km/h,8.8 sec,Diesel,4,"1,424 Nm","$64,540"
Ford,Mustang Shelby GT500,Supercharged V8,"5,200 cc",760 hp,290 km/h,3.5 sec,Petrol,2,847 Nm,"$79,420"
Ford,Mustang Shelby GT350,Naturally Aspirated V8,"5,200 cc",526 hp,280 km/h,4.0 sec,Petrol,2,582 Nm,"$59,140"
Ford,F-150 Platinum,Turbocharged V6,"3,500 cc",400 hp,180 km/h,6.5 sec,Petrol,5,678 Nm,"$64,695"
Ford,F-150 Limited,Turbocharged V6,"3,500 cc",450 hp,190 km/h,6.1 sec,Petrol,5,678 Nm,"$84,910"
Ford,Explorer Platinum,Turbocharged V6,"3,000 cc",400 hp,230 km/h,6.0 sec,Petrol,7,563 Nm,"$56,505"
Ford,Expedition King Ranch,Turbocharged V6,"3,500 cc",440 hp,210 km/h,6.8 sec,Petrol,7,691 Nm,"$79,560"
Ford,Transit Custom,EcoBlue Turbo Diesel,"2,000 cc",130 hp,160 km/h,12.5 sec,Diesel,5,385 Nm,"$35,000"
Ford,E-Series Cutaway,V8 Gasoline Engine,"7,300 cc",350 hp,140 km/h,13.0 sec,Petrol,2,569 Nm,"$36,000"
Ford,Transit Chassis Cab,EcoBlue Turbo Diesel,"2,000 cc",170 hp,160 km/h,11.5 sec,Diesel,2,405 Nm,"$37,000"
Ford,Transit Electric (E-Transit),Electric Motor,89 kWh (Electric),266 hp,140 km/h,9.0 sec,Electric,7,430 Nm,"$52,000"
Ford,Explorer Plug-in Hybrid,V6 Hybrid + Electric Motor,"3,000 cc (petrol) + Electric Motor",457 hp,225 km/h,6.0 sec,Hybrid,7,825 Nm,"$53,000"
Ford,Maverick Hybrid,I4 Hybrid,"2,500 cc (petrol) + Electric Motor",191 hp,180 km/h,7.8 sec,Hybrid,5,210 Nm,"$25,000"
Ford,Mustang (2024),V8 Gasoline Engine,"5,000 cc",450 hp,250 km/h,4.5 sec,Petrol,4,570 Nm,"$60,000"
Ford,Ranger (2024),I4 Turbo Diesel,"2,000 cc",210 hp,180 km/h,8.0 sec,Diesel,5,500 Nm,"$40,000"
Ford,Escape Plug-in Hybrid (2024),I4 Hybrid,"2,500 cc (petrol) + Electric Motor",221 hp,190 km/h,7.5 sec,Hybrid,5,210 Nm,"$38,000"
Ford,Bronco (2024),V6 EcoBoost,"2,700 cc",310 hp,200 km/h,6.7 sec,Petrol,5,542 Nm,"$45,000"
Ford,Explorer (2024),V6 Turbocharged,"3,000 cc",400 hp,230 km/h,5.9 sec,Petrol,7,563 Nm,"$55,000"
Mitsubishi,Mirage,1.2L MIVEC,"1,200 cc",78 hp,170 km/h,12.0 sec,Petrol,5,100 Nm,"$16,000 - $18,000"
Mitsubishi,Mirage G4,1.2L MIVEC,"1,200 cc",78 hp,170 km/h,12.0 sec,Petrol,5,100 Nm,"$17,000 - $19,000"
Mitsubishi,Outlander,2.5L 4-Cylinder,"2,500 cc",181 hp,190 km/h,9.5 sec,Petrol,7,245 Nm,"$28,000 - $35,000"
Mitsubishi,Outlander PHEV,2.4L Hybrid,"2,400 cc ",248 hp,170 km/h,10.5 sec,Hybrid,5,300 Nm,"$39,000 - $43,000"
Mitsubishi,Outlander PHEV,2.4L Hybrid, 20 kWh battery,248 hp,170 km/h,10.5 sec,Hybrid,5,300 Nm,"$39,000 - $43,001"
Mitsubishi,Eclipse Cross,1.5L Turbo,"1,500 cc",152 hp,180 km/h,9.8 sec,Petrol,5,250 Nm,"$25,000 - $28,000"
Mitsubishi,ASX (Outlander Sport),2.0L MIVEC,"2,000 cc",148 hp,190 km/h,10.0 sec,Petrol,5,197 Nm,"$23,000 - $26,000"
Mitsubishi,Pajero,3.2L Diesel Turbo,"3,200 cc",189 hp,180 km/h,10.5 sec,Diesel,7,441 Nm,"$40,000 - $45,000"
Mitsubishi,Pajero Sport,2.4L Diesel Turbo,"2,400 cc",181 hp,180 km/h,11.0 sec,Diesel,7,430 Nm,"$35,000 - $40,000"
Mitsubishi,Triton (L200),2.4L Diesel Turbo,"2,400 cc",181 hp,177 km/h,10.5 sec,Diesel,5,430 Nm,"$25,000 - $35,000"
Mitsubishi,Lancer Evolution X,2.0L Turbocharged,"2,000 cc",291 hp,240 km/h,5.0 sec,Petrol,5,407 Nm,"$40,000 - $50,000"
Mitsubishi,i-MiEV (Electric),Electric Motor,16 kWh battery,66 hp,130 km/h,15.0 sec,Electric,4,196 Nm,"$23,000 - $26,000"
Mitsubishi,Xpander,1.5L MIVEC,"1,500 cc",105 hp,170 km/h,13.5 sec,Petrol,7,141 Nm,"$20,000 - $25,000"
Mitsubishi,Delica D:5,2.2L Diesel Turbo,"2,200 cc",145 hp,175 km/h,11.0 sec,Diesel,7,360 Nm,"$35,000 - $40,000"
Mitsubishi,Colt,1.1L ,"1,100 - 1,500 cc",75 - 150 hp,180 km/h,9.0 - 12.0 sec,Petrol,5,100 - 180 Nm,"$15,000 - $20,000"
Mitsubishi,Colt, 1.5L MIVEC,"1,100 - 1,500 cc",75 - 150 hp,180 km/h,9.0 - 12.0 sec,Petrol,5,100 - 180 Nm,"$15,000 - $20,000"
Mitsubishi,Grandis,2.4L MIVEC,"2,400 cc",165 hp,190 km/h,11.0 sec,Petrol,7,217 Nm,"$25,000 - $30,000"
Mitsubishi,Outlander Black Edition,2.5L 4-Cylinder,"2,500 cc",181 hp,190 km/h,9.5 sec,Petrol,7,245 Nm,"$32,000 - $35,000"
Mitsubishi,Outlander SEL,2.5L 4-Cylinder,"2,500 cc",181 hp,190 km/h,9.5 sec,Petrol,7,245 Nm,"$31,000 - $34,000"
Mitsubishi,Outlander SE,2.5L 4-Cylinder,"2,500 cc",181 hp,190 km/h,9.5 sec,Petrol,7,245 Nm,"$29,000 - $32,000"
Mitsubishi,Eclipse Cross Black Edition,1.5L Turbo,"1,500 cc",152 hp,180 km/h,9.8 sec,Petrol,5,250 Nm,"$28,000 - $30,000"
Mitsubishi,ASX Exceed,2.0L MIVEC,"2,000 cc",148 hp,190 km/h,10.0 sec,Petrol,5,197 Nm,"$26,000 - $28,000"
Mitsubishi,Triton Athlete,2.4L Diesel Turbo,"2,400 cc",181 hp,177 km/h,10.5 sec,Diesel,5,430 Nm,"$27,000 - $35,000"
Mitsubishi,Pajero Final Edition,3.2L Diesel Turbo,"3,200 cc",189 hp,180 km/h,10.5 sec,Diesel,7,441 Nm,"$45,000 - $50,000"
Mitsubishi,L200 Barbarian X,2.4L Diesel Turbo,"2,400 cc",181 hp,177 km/h,10.5 sec,Diesel,5,430 Nm,"$30,000 - $35,000"
Mitsubishi,Space Star,1.2L MIVEC,"1,200 cc",78 hp,170 km/h,12.0 sec,Petrol,5,100 Nm,"$15,000 - $17,000"
Mitsubishi,Lancer EX,1.6L MIVEC ,"1,600 - 2,000 cc",117 - 148 hp,200 km/h,10.0 sec,Petrol,5,154 - 197 Nm,"$20,000 - $25,000"
Mitsubishi,Lancer EX, 2.0L,"1,600 - 2,000 cc",117 - 148 hp,200 km/h,10.0 sec,Petrol,5,154 - 197 Nm,"$20,000 - $25,000"
Mitsubishi,Montero Sport,2.4L Diesel Turbo,"2,400 cc",181 hp,180 km/h,11.0 sec,Diesel,7,430 Nm,"$35,000 - $40,000"
Mitsubishi,Attrage,1.2L MIVEC,"1,200 cc",78 hp,170 km/h,12.5 sec,Petrol,5,100 Nm,"$15,000 - $17,000"
Mitsubishi,RVR SE,2.0L MIVEC,"2,000 cc",148 hp,190 km/h,10.5 sec,Petrol,5,197 Nm,"$23,000 - $25,000"
Mitsubishi,Delica Van,2.0L Diesel ,"2,000 - 2,200 cc",145 hp,175 km/h,11.5 sec,Diesel,7,360 Nm,"$30,000 - $35,000"
Mitsubishi,Delica Van, 2.2L Diesel,"2,000 - 2,200 cc",145 hp,175 km/h,11.5 sec,Diesel,7,360 Nm,"$30,000 - $35,000"
Mitsubishi,Canter (Truck),3.0L Diesel,"3,000 cc",150 hp,120 km/h,NA,Diesel,2,370 Nm,"$35,000 - $45,000"
Mitsubishi,Lancer GLX,1.6L MIVEC,"1,600 cc",115 hp,190 km/h,11.5 sec,Petrol,5,154 Nm,"$17,000 - $20,000"
Mitsubishi,Pajero GLS,3.2L Diesel Turbo,"3,200 cc",189 hp,180 km/h,10.5 sec,Diesel,7,441 Nm,"$45,000 - $50,000"
Mitsubishi,Xpander Cross,1.5L MIVEC,"1,500 cc",105 hp,170 km/h,12.0 sec,Petrol,7,141 Nm,"$20,000 - $25,000"
Mitsubishi,Eclipse Cross PHEV,2.4L PHEV,"2,400 cc",188 hp,180 km/h,10.5 sec,Plug-in Hybrid,5,199 Nm,"$35,000 - $40,000"
Mitsubishi,Outlander ES,2.5L 4-Cylinder,"2,500 cc",181 hp,190 km/h,9.5 sec,Petrol,7,245 Nm,"$28,000 - $30,000"
Mitsubishi,Montero GLX,2.4L Diesel Turbo,"2,400 cc",181 hp,180 km/h,11.0 sec,Diesel,7,430 Nm,"$35,000 - $40,000"
Mitsubishi,Triton GLX-R,2.4L Diesel Turbo,"2,400 cc",181 hp,177 km/h,10.5 sec,Diesel,5,430 Nm,"$27,000 - $35,000"
Mitsubishi,ASX Dynamic,2.0L MIVEC,"2,000 cc",148 hp,190 km/h,10.0 sec,Petrol,5,197 Nm,"$25,000 - $28,000"
Mitsubishi,Mirage ES,1.2L MIVEC,"1,200 cc",78 hp,170 km/h,12.5 sec,Petrol,5,100 Nm,"$15,000 - $17,000"
Mitsubishi,Outlander LE,2.5L 4-Cylinder,"2,500 cc",181 hp,190 km/h,9.5 sec,Petrol,7,245 Nm,"$30,000 - $35,000"
Mitsubishi,Fuso Fighter (Truck),7.5L Diesel,"7,500 cc",240 hp,120 km/h,NA,Diesel,2,686 Nm,"$70,000 - $90,000"
Mitsubishi,Fuso Canter Eco Hybrid,3.0L Diesel Hybrid,"3,000 cc",150 hp,120 km/h,NA,Diesel Hybrid,2,370 Nm,"$50,000 - $60,000"
Mitsubishi,Space Runner,1.8L MIVEC,"1,800 cc",140 hp,185 km/h,10.5 sec,Petrol,5,170 Nm,"$20,000 - $23,000"
Mitsubishi,Toppo BJ,0.7L 3-Cylinder,660 cc,52 hp,130 km/h,15.0 sec,Petrol,4,60 Nm,"$10,000 - $12,000"
Mitsubishi,Chariot,2.0L MIVEC,"2,000 cc",140 hp,185 km/h,10.5 sec,Petrol,7,170 Nm,"$20,000 - $23,000"
Mitsubishi,Lancer SE Limited,2.0L MIVEC,"2,000 cc",148 hp,200 km/h,10.0 sec,Petrol,5,197 Nm,"$20,000 - $25,000"
Mistubishi,Pajero SWB (Short Wheel Base),3.2L Diesel Turbo,"3,200 cc",189 hp,180 km/h,10.5 sec,Diesel,5,441 Nm,"$45,000 - $50,000"
Mistubishi,Delica Space Gear,2.4L Petrol,"2,400 cc",145 hp,170 km/h,13.0 sec,Petrol,7,206 Nm,"$30,000 - $35,000"
Mistubishi,i (Kei Car),0.7L 3-Cylinder,660 cc,64 hp,130 km/h,15.5 sec,Petrol,4,94 Nm,"$12,000 - $15,000"
Mistubishi,Dion,2.0L 4-Cylinder,"2,000 cc",135 hp,180 km/h,11.5 sec,Petrol,7,181 Nm,"$15,000 - $18,000"
Mistubishi,Airtrek,2.4L 4-Cylinder,"2,400 cc",160 hp,190 km/h,11.0 sec,Petrol,5,214 Nm,"$20,000 - $25,000"
Mistubishi,eK Space,0.7L 3-Cylinder,660 cc,52 hp,130 km/h,15.0 sec,Petrol,4,60 Nm,"$10,000 - $12,000"
Mitsubishi,eK X,0.7L 3-Cylinder,660 cc,64 hp,140 km/h,13.5 sec,Petrol,4,94 Nm,"$12,000 - $15,000"
Mitsubishi,Colt CZC Convertible,1.5L Turbocharged,"1,500 cc",147 hp,200 km/h,9.5 sec,Petrol,4,210 Nm,"$25,000 - $30,000"
Mitsubishi,Galant Fortis,2.0L MIVEC,"2,000 cc",154 hp,200 km/h,10.0 sec,Petrol,5,200 Nm,"$18,000 - $22,000"
Mitsubishi,Endeavor,3.8L V6,"3,800 cc",225 hp,190 km/h,9.5 sec,Petrol,5,343 Nm,"$28,000 - $35,000"
Mitsubishi,Grand Lancer,1.8L MIVEC,"1,800 cc",138 hp,190 km/h,11.5 sec,Petrol,5,173 Nm,"$20,000 - $25,000"
Mitsubishi,Sigma,3.0L V6,"3,000 cc",210 hp,220 km/h,8.5 sec,Petrol,5,270 Nm,"$35,000 - $40,000"
Mitsubishi,Town Box,0.7L 3-Cylinder,660 cc,48 hp,120 km/h,16.0 sec,Petrol,4,60 Nm,"$10,000 - $12,000"
Mitsubishi,Minicab MiEV,Electric Motor,16 kWh battery,64 hp,100 km/h,NA,Electric,2,196 Nm,"$18,000 - $20,000"
Mazda,Mazda3,2.0L SkyActiv-G,"2,000 cc",155 hp,200 km/h,8.9 sec,Petrol,5,213 Nm,"$22,000 - $26,000"
Mazda,Mazda3 Hatchback,2.5L SkyActiv-G,"2,500 cc",186 hp,210 km/h,8.3 sec,Petrol,5,252 Nm,"$24,000 - $28,000"
Mazda,Mazda6,2.5L Turbocharged,"2,500 cc",250 hp,240 km/h,6.4 sec,Petrol,5,420 Nm,"$27,000 - $35,000"
Mazda,CX-3,2.0L SkyActiv-G,"2,000 cc",146 hp,180 km/h,9.5 sec,Petrol,5,197 Nm,"$21,000 - $25,000"
Mazda,CX-30,2.5L SkyActiv-G,"2,500 cc",186 hp,204 km/h,8.7 sec,Petrol,5,252 Nm,"$23,000 - $28,000"
Mazda,CX-5,2.5L SkyActiv-G,"2,500 cc",187 hp,200 km/h,8.8 sec,Petrol,5,252 Nm,"$26,000 - $32,000"
Mazda,CX-50,2.5L Turbocharged,"2,500 cc",256 hp,220 km/h,6.9 sec,Petrol,5,434 Nm,"$29,000 - $36,000"
Mazda,CX-8,2.2L Diesel,"2,200 cc",187 hp,200 km/h,9.2 sec,Diesel,7,450 Nm,"$36,000 - $42,000"
Mazda,CX-9,2.5L Turbocharged,"2,500 cc",250 hp,210 km/h,7.2 sec,Petrol,7,420 Nm,"$38,000 - $45,000"
Mazda,CX-90,3.3L Inline-6 Turbo,"3,300 cc",340 hp,240 km/h,6.2 sec,Petrol,7,500 Nm,"$50,000 - $60,000"
Mazda,MX-5 Miata,2.0L SkyActiv-G,"2,000 cc",181 hp,225 km/h,6.5 sec,Petrol,2,205 Nm,"$27,000 - $33,000"
Mazda,MX-5 Miata RF,2.0L SkyActiv-G,"2,000 cc",181 hp,225 km/h,6.5 sec,Petrol,2,205 Nm,"$33,000 - $40,000"
Mazda,MX-30 Electric,Electric Motor,35.5 kWh battery,143 hp,140 km/h,9.7 sec,Electric,5,271 Nm,"$33,000 - $37,000"
Mazda,CX-4,2.0L SkyActiv-G,"2,000 cc",158 hp,190 km/h,9.6 sec,Petrol,5,202 Nm,"$22,000 - $28,000"
Mazda,CX-7,2.3L Turbocharged,"2,300 cc",244 hp,210 km/h,7.9 sec,Petrol,5,350 Nm,"$28,000 - $33,000"
Mazda,Tribute,3.0L V6,"3,000 cc",200 hp,190 km/h,9.0 sec,Petrol,5,270 Nm,"$24,000 - $30,000"
Mazda,B-Series Pickup,2.5L Diesel,"2,500 cc",143 hp,170 km/h,11.5 sec,Diesel,5,330 Nm,"$20,000 - $25,000"
Mazda,BT-50,3.2L Turbo Diesel,"3,200 cc",200 hp,180 km/h,10.0 sec,Diesel,5,470 Nm,"$27,000 - $35,000"
Mazda,RX-7,1.3L Rotary Twin-Turbo,"1,300 cc",276 hp,250 km/h,5.5 sec,Petrol,4,314 Nm,"$30,000 - $50,000"
Mazda,RX-3,1.2L Rotary,"1,200 cc",110 hp,180 km/h,8.9 sec,Petrol,4,145 Nm,"$15,000 - $20,000"
Mazda,RX-Vision Concept,Rotary SkyActiv-R,NA,400 hp (est.),300 km/h (est.),NA,Petrol (Hybrid),2,NA,NA (Concept Only)
Mazda,323F,1.6L Inline-4,"1,600 cc",105 hp,180 km/h,10.5 sec,Petrol,5,145 Nm,"$14,000 - $18,000"
Mazda,Familia Sedan,1.5L Inline-4,"1,500 cc",100 hp,175 km/h,11.0 sec,Petrol,5,135 Nm,"$12,000 - $16,000"
Mazda,Premacy,2.0L Inline-4,"2,000 cc",138 hp,190 km/h,9.8 sec,Petrol,7,180 Nm,"$18,000 - $24,000"
Mazda,Demio,1.5L SkyActiv-G,"1,500 cc",108 hp,180 km/h,10.2 sec,Petrol,5,142 Nm,"$13,000 - $18,000"
Mazda,Millenia,2.3L Miller Cycle V6,"2,300 cc",210 hp,215 km/h,8.2 sec,Petrol,5,280 Nm,"$25,000 - $30,000"
Mazda,Eunos Cosmo,2.0L Twin-Rotor Turbo,"2,000 cc",280 hp,240 km/h,6.0 sec,Petrol,4,300 Nm,"$40,000 - $50,000"
Mazda,Atenza,2.5L SkyActiv-G,"2,500 cc",192 hp,210 km/h,8.5 sec,Petrol,5,252 Nm,"$22,000 - $28,000"
Mazda,Roadpacer AP,1.3L Rotary,"1,300 cc",130 hp,170 km/h,11.5 sec,Petrol,5,165 Nm,"$20,000 - $25,000"
Mazda,626,2.0L Inline-4,"2,000 cc",140 hp,190 km/h,9.5 sec,Petrol,5,180 Nm,"$18,000 - $22,000"
Mazda,929,3.0L V6,"3,000 cc",205 hp,220 km/h,8.0 sec,Petrol,5,270 Nm,"$25,000 - $30,000"
Mazda,Luce,1.8L Rotary,"1,800 cc",135 hp,180 km/h,10.5 sec,Petrol,5,170 Nm,"$15,000 - $20,000"
Mazda,Capella,1.6L Inline-4,"1,600 cc",110 hp,175 km/h,11.2 sec,Petrol,5,145 Nm,"$14,000 - $18,000"
Mazda,Carol,660cc Inline-3,660 cc,63 hp,140 km/h,15.5 sec,Petrol,4,90 Nm,"$9,000 - $12,000"
Mazda,Autozam AZ-1,657cc Turbocharged Inline-3,657 cc,63 hp,140 km/h,11.0 sec,Petrol,2,85 Nm,"$12,000 - $18,000"
Mazda,Spiano,660cc Inline-3,660 cc,54 hp,130 km/h,16.0 sec,Petrol,4,80 Nm,"$8,000 - $10,000"
Mazda,Verisa,1.5L Inline-4,"1,500 cc",113 hp,170 km/h,11.0 sec,Petrol,5,140 Nm,"$14,000 - $18,000"
Mazda,MX-6,2.5L V6,"2,500 cc",164 hp,210 km/h,8.8 sec,Petrol,4,215 Nm,"$18,000 - $24,000"
Mazda,MPV,3.0L V6,"3,000 cc",200 hp,185 km/h,9.5 sec,Petrol,7,265 Nm,"$25,000 - $30,000"
Mazda,Proceed Marvie,2.6L Inline-4,"2,600 cc",120 hp,160 km/h,12.0 sec,Petrol,5,200 Nm,"$20,000 - $25,000"
Mazda,Sentia,3.0L V6,"3,000 cc",200 hp,200 km/h,9.0 sec,Petrol,5,265 Nm,"$22,000 - $28,000"
Mazda,Cronos,2.5L V6,"2,500 cc",160 hp,190 km/h,8.5 sec,Petrol,5,210 Nm,"$18,000 - $22,000"
Mazda,Scrum,660cc Inline-3,660 cc,63 hp,130 km/h,15.0 sec,Petrol,4,85 Nm,"$9,000 - $11,000"
Mazda,Parkway,1.8L Inline-4,"1,800 cc",115 hp,160 km/h,12.5 sec,Petrol,5,155 Nm,"$20,000 - $25,000"
Mazda,Titan (Truck),3.0L Inline-4,"3,000 cc",130 hp,120 km/h,15.0 sec,Diesel,2,300 Nm,"$25,000 - $30,000"
Mazda,CX-60,2.5L Inline-4,"2,500 cc",187 hp,200 km/h,8.5 sec,Petrol,5,250 Nm,"$40,000 - $45,000"
Mazda,CX-60,2.5L Inline-4,"2,500 cc",187 hp,200 km/h,8.5 sec,Diesel,5,250 Nm,"$40,000 - $45,000"
Mazda,CX-80,3.0L Inline-6,"3,000 cc",250 hp,210 km/h,7.5 sec,Petrol,7,400 Nm,"$45,000 - $50,000"
Mazda,T1500,1.5L Inline-4,"1,500 cc",75 hp,120 km/h,18.0 sec,Petrol,2,105 Nm,"$15,000 - $18,000"
Mazda,Bongo Van,2.0L Inline-4,"2,000 cc",100 hp,160 km/h,14.0 sec,Petrol,3,140 Nm,"$18,000 - $22,000"
Mazda,Bongo Van,2.0L Inline-4,"2,000 cc",100 hp,160 km/h,14.0 sec,Diesel,3,140 Nm,"$18,000 - $22,000"
Mazda,Bongo Friendee,2.5L Inline-4,"2,500 cc",115 hp,160 km/h,12.5 sec,Petrol,7,160 Nm,"$20,000 - $24,000"
Mazda,Bongo Friendee,2.5L Inline-4,"2,500 cc",115 hp,160 km/h,12.5 sec,Diesel,7,160 Nm,"$20,000 - $24,000"
Mazda,Revue,1.3L Inline-4,"1,300 cc",75 hp,130 km/h,15.5 sec,Petrol,5,110 Nm,"$10,000 - $12,000"
Mazda,Protegé,1.8L Inline-4,"1,800 cc",125 hp,185 km/h,9.0 sec,Petrol,5,170 Nm,"$15,000 - $18,000"
Mazda,Xedos 6,2.5L V6,"2,500 cc",170 hp,215 km/h,8.5 sec,Petrol,5,230 Nm,"$25,000 - $30,000"
Mazda,Xedos 9,3.0L V6,"3,000 cc",200 hp,220 km/h,7.5 sec,Petrol,5,260 Nm,"$30,000 - $35,000"
Mazda,121,1.3L Inline-4,"1,300 cc",70 hp,155 km/h,13.0 sec,Petrol,5,110 Nm,"$12,000 - $15,000"
Mazda,1200,1.2L Inline-4,"1,200 cc",60 hp,130 km/h,16.0 sec,Petrol,4,90 Nm,"$10,000 - $12,000"
Mazda,1500,1.5L Inline-4,"1,500 cc",85 hp,145 km/h,14.0 sec,Petrol,5,120 Nm,"$12,000 - $15,000"
Mazda,RX-2,1.3L Inline-2 (Wankel),"1,308 cc",130 hp,185 km/h,8.5 sec,Petrol,4,220 Nm,"$20,000 - $25,000"
Mazda,RX-5,1.6L Inline-2 (Wankel),"1,588 cc",135 hp,190 km/h,8.0 sec,Petrol,4,210 Nm,"$25,000 - $30,000"
Mazda,RX-7 Spirit R,1.3L Inline-2 (Wankel),"1,308 cc",280 hp,250 km/h,5.5 sec,Petrol,2,290 Nm,"$35,000 - $40,000"
Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),"1,000 cc",110 hp,170 km/h,10.0 sec,Petrol,2,150 Nm,"$30,000 - $35,000"
Mazda,Eunos 500,2.0L Inline-4,"1,998 cc",135 hp,200 km/h,9.0 sec,Petrol,5,170 Nm,"$25,000 - $28,000"
Mazda,Eunos Roadster,1.6L Inline-4,"1,590 cc",116 hp,180 km/h,9.5 sec,Petrol,2,140 Nm,"$15,000 - $18,000"
Mazda,Familia Astina,1.8L Inline-4,"1,800 cc",135 hp,200 km/h,8.5 sec,Petrol,5,170 Nm,"$20,000 - $22,000"
Mazda,Savanna RX-7,1.3L Inline-2 (Wankel),"1,308 cc",165 hp,230 km/h,7.5 sec,Petrol,2,230 Nm,"$28,000 - $32,000"
Mazda,Capella Cargo,2.0L Inline-4,"2,000 cc",115 hp,180 km/h,12.0 sec,Petrol,4,160 Nm,"$18,000 - $22,000"
Mazda,818,1.6L Inline-4,"1,600 cc",100 hp,170 km/h,12.5 sec,Petrol,5,130 Nm,"$14,000 - $18,000"
Mazda,Sentia Hardtop Coupe,2.5L V6,"2,500 cc",160 hp,210 km/h,8.0 sec,Petrol,4,220 Nm,"$30,000 - $35,000"
Mazda,Biante,2.0L Inline-4,"2,000 cc",150 hp,185 km/h,10.0 sec,Petrol,7,200 Nm,"$22,000 - $26,000"
Mazda,Premacy Hydrogen RE Hybrid,1.3L Wankel + Electric,"1,308 cc",200 hp,180 km/h,9.5 sec,Hybrid,5,260 Nm,"$40,000 - $45,000"
